year,id,regional_unit,pre_county_id,post_county_id,reform_type,population,pre_name,post_name
1969,07/1969/0015,Gemeinde,07136,07133,1,517,Kallenfels,"Kirn, Stadt"
1969,07/1969/0015,Gemeinde,07136,07140,2,32,Daxweiler,Rheinböllen
1969,07/1969/0015,Gemeinde,07136,07133,"2,3",672,Daxweiler,Daxweiler
1969,07/1969/0015,Gemeinde,07231,07134,2,296,Wirschweiler-Langweiler,Sensweiler
1969,07/1969/0015,Gemeinde,07231,07134,"2,3",396,Wirschweiler-Langweiler,Wirschweiler-Langweiler
1969,07/1969/0015,Gemeinde,07133,07336,1,373,Niedereisenbach,Glanbrücken
1969,07/1969/0015,Gemeinde,07536,07336,1,203,Hachenbach,Glanbrücken
1969,07/1969/0015,Gemeinde,07133,07336,1,958,Offenbach am Glan,Offenbach-Hundheim
1969,07/1969/0015,Gemeinde,07536,07336,1,421,Hundheim,Offenbach-Hundheim
1969,07/1969/0015,Gemeinde,07133,07134,1,1932,Hoppstädten,Hoppstädten-Weiersbach
1969,07/1969/0015,Gemeinde,07133,07134,1,514,Weiersbach,Hoppstädten-Weiersbach
1969,07/1969/0015,Gemeinde,07133,07134,1,704,Enzweiler,"Idar-Oberstein, Stadt"
1969,07/1969/0015,Gemeinde,07133,07134,1,411,Göttschied,"Idar-Oberstein, Stadt"
1969,07/1969/0015,Gemeinde,07133,07134,1,617,Hammerstein,"Idar-Oberstein, Stadt"
1969,07/1969/0015,Gemeinde,07133,07134,1,147,Regulshausen,"Idar-Oberstein, Stadt"
1969,07/1969/0015,Gemeinde,07134,07135,1,1087,Ediger,Edinger-Eller
1969,07/1969/0015,Gemeinde,07134,07135,1,622,Eller (Mosel),Edinger-Eller
1969,07/1969/0015,Gemeinde,07134,07135,1,819,Bruttig,Bruttig-Fankel
1969,07/1969/0015,Gemeinde,07134,07135,1,363,Fankel,Bruttig-Fankel
1969,07/1969/0015,Gemeinde,07134,07135,1,425,Driesch,Lutzerath
1969,07/1969/0015,Gemeinde,07141,07135,1,1243,Merl,"Zell (Mosel), Stadt"
1969,07/1969/0015,Gemeinde,07237,07135,2,16,Bengel,Alf
1969,07/1969/0015,Gemeinde,07237,07231,"2,3",941,Bengel,Bengel
1969,07/1969/0015,Gemeinde,07237,07135,2,41,Reil,Alf
1969,07/1969/0015,Gemeinde,07237,07231,"2,3",1498,Reil,Reil
1969,07/1969/0015,Gemeinde,07141,07231,1,73,Thalkleinich,Kleinich
1969,07/1969/0015,Gemeinde,07134,07135,1,789,Karden,Treis-Karden
1969,07/1969/0015,Gemeinde,07134,07135,1,1994,Treis,Treis-Karden
1969,07/1969/0015,Gemeinde,07135,07136,1,1954,Kobern,Kobern-Gondorf
1969,07/1969/0015,Gemeinde,07137,07136,1,557,Gondorf,Kobern-Gondorf
1969,07/1969/0015,Gemeinde,07135,07136,1,1929,Arenberg,Arenberg-Immendorf
1969,07/1969/0015,Gemeinde,07135,07136,1,949,Immendorf,Arenberg-Immendorf
1969,07/1969/0015,Gemeinde,07135,07136,1,2368,Kärlich,Mülheim-Kärlich
1969,07/1969/0015,Gemeinde,07135,07136,1,6251,Mülheim,Mülheim-Kärlich
1969,07/1969/0015,Gemeinde,07139,07136,1,744,Niederspay,Spay
1969,07/1969/0015,Gemeinde,07139,07136,1,919,Oberspay,Spay
1969,07/1969/0015,Gemeinde,07331,07139,1,405,Mittelhattert,Hattert
1969,07/1969/0015,Gemeinde,07331,07139,1,305,Niederhattert,Hattert
1969,07/1969/0015,Gemeinde,07331,07139,1,696,Oberhattert,Hattert
1969,07/1969/0015,Gemeinde,07331,07139,1,855,Altstadt,"Hachenburg, Stadt"
1969,07/1969/0015,Gemeinde,07331,07139,1,204,Korb,Unnau
1969,07/1969/0015,Gemeinde,07331,07139,1,325,Stangenrod,Unnau
1969,07/1969/0015,Gemeinde,07331,07139,1,165,Eichenstruth,"Bad Marienberg (Westerwald), Stadt"
1969,07/1969/0015,Gemeinde,07331,07139,1,671,Langenbach bei Marienberg,"Bad Marienberg (Westerwald), Stadt"
1969,07/1969/0015,Gemeinde,07331,07139,1,350,Zinhain,"Bad Marienberg (Westerwald), Stadt"
1969,07/1969/0015,Gemeinde,07331,07139,1,564,Büdingen,Nistertal
1969,07/1969/0015,Gemeinde,07331,07139,1,560,Erbach (Westerwald),Nistertal
1969,07/1969/0015,Gemeinde,07331,07139,1,103,Todtenberg,Rotenhain
1969,07/1969/0015,Gemeinde,07331,07139,1,96,Hinterkirchen,Langenhahn
1969,07/1969/0015,Gemeinde,07331,07139,1,150,Hölzenhausen,Langenhahn
1969,07/1969/0015,Gemeinde,07331,07139,1,286,Dahlen,Meudt
1969,07/1969/0015,Gemeinde,07331,07139,1,125,Eisen,Meudt
1969,07/1969/0015,Gemeinde,07331,07139,1,253,Mittelhofen,Elsoff (Oberwesterwaldkreis)
1969,07/1969/0015,Gemeinde,07331,07139,1,254,Niedermörsbach,Mörsbach (Oberwesterwaldkreis)
1969,07/1969/0015,Gemeinde,07331,07139,1,245,Obermörsbach,Mörsbach (Oberwesterwaldkreis)
1969,07/1969/0015,Gemeinde,07331,07139,1,289,Gershasen,"Westerburg, Stadt"
1969,07/1969/0015,Gemeinde,07331,07139,1,274,Sainscheid,"Westerburg, Stadt"
1969,07/1969/0015,Gemeinde,07331,07139,1,188,Wengenroth,"Westerburg, Stadt"
1969,07/1969/0015,Gemeinde,07331,07139,1,269,Bach,Nisterau
1969,07/1969/0015,Gemeinde,07331,07139,1,384,Pfuhl,Nisterau
1969,07/1969/0015,Gemeinde,07331,07139,1,158,Schmidthahn,Steinebach a.d. Wied
1969,07/1969/0015,Gemeinde,07331,07139,1,481,Emmerichenhain,Rennerod
1969,07/1969/0015,Gemeinde,07139,07140,1,209,Lamscheid,Leiningen-Lamscheid
1969,07/1969/0015,Gemeinde,07139,07140,1,285,Leiningen,Leiningen-Lamscheid
1969,07/1969/0015,Gemeinde,07139,07140,1,677,Biebernheim,"Sankt Goar, Stadt"
1969,07/1969/0015,Gemeinde,07139,07140,1,781,Werlau,"Sankt Goar, Stadt"
1969,07/1969/0015,Gemeinde,07139,07339,1,870,Steeg,"Bacharach, Stadt"
1969,07/1969/0015,Gemeinde,07333,07141,1,1602,Bergnassau-Scheuern,"Nassau, Stadt"
1969,07/1969/0015,Gemeinde,07332,07141,1,8028,"Niederlahnstein, Stadt","Lahnstein, Stadt"
1969,07/1969/0015,Gemeinde,07332,07141,1,12388,"Oberlahnstein, Stadt","Lahnstein, Stadt"
1969,07/1969/0015,Gemeinde,07332,07141,1,502,Wellmich,"Sankt Goarshausen, Stadt"
1969,07/1969/0015,Gemeinde,07334,07142,1,1765,Baumbach,Ransbach-Baumbach
1969,07/1969/0015,Gemeinde,07334,07142,1,2929,Ransbach (Westerwald),Ransbach-Baumbach
1969,07/1969/0015,Gemeinde,07334,07142,1,431,Goldhausen,Ruppach-Goldhausen
1969,07/1969/0015,Gemeinde,07334,07142,1,511,Ruppach,Ruppach-Goldhausen
1969,07/1969/0015,Gemeinde,07334,07142,1,318,Kleinholbach,Girod
1969,07/1969/0015,Gemeinde,07334,07142,1,250,Oberhausen,Dreikirchen
1969,07/1969/0015,Gemeinde,07334,07142,1,420,Pütschbach,Dreikirchen
1969,07/1969/0015,Gemeinde,07236,07211,1,11314,Ehrang-Pfalzel,"Trier, Stadt"
1969,07/1969/0015,Gemeinde,07236,07211,1,253,Eitelsbach,"Trier, Stadt"
1969,07/1969/0015,Gemeinde,07236,07211,1,256,Filsch,"Trier, Stadt"
1969,07/1969/0015,Gemeinde,07236,07211,1,607,Irsch,"Trier, Stadt"
1969,07/1969/0015,Gemeinde,07236,07211,1,424,Kernscheid,"Trier, Stadt"
1969,07/1969/0015,Gemeinde,07236,07211,1,2254,Ruwer,"Trier, Stadt"
1969,07/1969/0015,Gemeinde,07236,07211,1,439,Tarforst,"Trier, Stadt"
1969,07/1969/0015,Gemeinde,07236,07211,1,3037,Zewen-Oberkirch,"Trier, Stadt"
1969,07/1969/0015,Gemeinde,07236,07211,2,10,Kenn,"Trier, Stadt"
1969,07/1969/0015,Gemeinde,07236,07235,"2,3",1114,Kenn,Kenn
1969,07/1969/0015,Gemeinde,07237,07231,2,12,Altrich,"Wittlich, Stadt"
1969,07/1969/0015,Gemeinde,07237,07231,"2,3",977,Altrich,Altrich
1969,07/1969/0015,Gemeinde,07237,07231,1,395,Dorf,"Wittlich, Stadt"
1969,07/1969/0015,Gemeinde,07237,07231,1,569,Neuerburg,"Wittlich, Stadt"
1969,07/1969/0015,Gemeinde,07237,07231,1,849,Bombogen,"Wittlich, Stadt"
1969,07/1969/0015,Gemeinde,07237,07231,1,697,Lüxem,"Wittlich, Stadt"
1969,07/1969/0015,Gemeinde,07237,07231,1,949,Wengerohr,"Wittlich, Stadt"
1969,07/1969/0015,Gemeinde,07237,07231,1,711,Dörbach,Salmtal
1969,07/1969/0015,Gemeinde,07237,07231,1,907,Salmrohr,Salmtal
1969,07/1969/0015,Gemeinde,07237,07231,1,376,Krames,Klausen
1969,07/1969/0015,Gemeinde,07237,07231,1,582,Pohlbach,Klausen
1969,07/1969/0015,Gemeinde,07237,07231,1,708,Monzel,Osann-Monzel
1969,07/1969/0015,Gemeinde,07237,07231,1,819,Osann,Osann-Monzel
1969,07/1969/0015,Gemeinde,07237,07231,1,58,Niedermanderscheid,Manderscheid
1969,07/1969/0015,Gemeinde,07237,07231,1,298,Olkenbach,Bausendorf
1969,07/1969/0015,Gemeinde,07236,07235,1,254,Fastrau,Fell
1969,07/1969/0015,Gemeinde,07236,07235,1,182,Hinzert,Hinzert-Pölert
1969,07/1969/0015,Gemeinde,07236,07235,1,196,Pölert,Hinzert-Pölert
1969,07/1969/0015,Gemeinde,07236,07235,1,724,Issel,Schweich
1969,07/1969/0015,Gemeinde,07532,07311,1,1783,Eppstein,"Frankenthal (Pfalz), Stadt"
1969,07/1969/0015,Gemeinde,07534,07312,1,1008,Dansenberg,"Kaiserslautern, Stadt"
1969,07/1969/0015,Gemeinde,07534,07312,1,1610,Erlenbach,"Kaiserslautern, Stadt"
1969,07/1969/0015,Gemeinde,07534,07312,1,2730,Erfenbach,"Kaiserslautern, Stadt"
1969,07/1969/0015,Gemeinde,07534,07312,1,2553,Hohenecken,"Kaiserslautern, Stadt"
1969,07/1969/0015,Gemeinde,07534,07312,1,883,Mölschbach,"Kaiserslautern, Stadt"
1969,07/1969/0015,Gemeinde,07534,07312,1,2155,Morlautern,"Kaiserslautern, Stadt"
1969,07/1969/0015,Gemeinde,07534,07312,1,2111,Siegelbach,"Kaiserslautern, Stadt"
1969,07/1969/0015,Gemeinde,07537,07313,2,49,Arzheim,"Landau in der Pfalz, Stadt"
1969,07/1969/0015,Gemeinde,07537,07337,"2,3",1414,Arzheim,Arzheim
1969,07/1969/0015,Gemeinde,07537,07313,2,89,Nußdorf,"Landau in der Pfalz, Stadt"
1969,07/1969/0015,Gemeinde,07537,07337,"2,3",1546,Nußdorf,Nußdorf
1969,07/1969/0015,Gemeinde,07537,07313,2,37,Wollmesheim,"Landau in der Pfalz, Stadt"
1969,07/1969/0015,Gemeinde,07537,07337,"2,3",712,Wollmesheim,Wollmesheim
1969,07/1969/0015,Gemeinde,07433,07315,1,921,Drais,"Mainz, Stadt"
1969,07/1969/0015,Gemeinde,07433,07315,1,1359,Ebersheim,"Mainz, Stadt"
1969,07/1969/0015,Gemeinde,07433,07315,1,4933,Finthen,"Mainz, Stadt"
1969,07/1969/0015,Gemeinde,07433,07315,1,5752,Hechtsheim,"Mainz, Stadt"
1969,07/1969/0015,Gemeinde,07433,07315,1,3366,Laubenheim,"Mainz, Stadt"
1969,07/1969/0015,Gemeinde,07433,07315,1,1201,Marienborn,"Mainz, Stadt"
1969,07/1969/0015,Gemeinde,07537,07316,1,1838,Diedesfeld,"Neustadt an der Weinstraße, Stadt"
1969,07/1969/0015,Gemeinde,07539,07316,1,1749,Geinsheim,"Neustadt an der Weinstraße, Stadt"
1969,07/1969/0015,Gemeinde,07539,07316,1,2067,Gimmeldingen,"Neustadt an der Weinstraße, Stadt"
1969,07/1969/0015,Gemeinde,07539,07316,1,1953,Haardt an der Weinstraße,"Neustadt an der Weinstraße, Stadt"
1969,07/1969/0015,Gemeinde,07539,07316,1,3929,Hambach an der Weinstraße,"Neustadt an der Weinstraße, Stadt"
1969,07/1969/0015,Gemeinde,07539,07316,1,879,Königsbach an der Weinstraße,"Neustadt an der Weinstraße, Stadt"
1969,07/1969/0015,Gemeinde,07539,07316,1,3780,Lachen-Speyerdorf,"Neustadt an der Weinstraße, Stadt"
1969,07/1969/0015,Gemeinde,07539,07316,1,3707,Mußbach an der Weinstraße,"Neustadt an der Weinstraße, Stadt"
1969,07/1969/0015,Gemeinde,07516,07340,2,346,"Pirmasens, Stadt","Rodalben, Stadt"
1969,07/1969/0015,Gemeinde,07516,07317,"2,3",52818,"Pirmasens, Stadt","Pirmasens, Stadt"
1969,07/1969/0015,Gemeinde,07540,07317,1,1451,Erlenbrunn,"Pirmasens, Stadt"
1969,07/1969/0015,Gemeinde,07540,07317,1,1290,Fehrbach,"Pirmasens, Stadt"
1969,07/1969/0015,Gemeinde,07540,07317,1,234,Hengsberg,"Pirmasens, Stadt"
1969,07/1969/0015,Gemeinde,07540,07317,1,1542,Winzeln,"Pirmasens, Stadt"
1969,07/1969/0015,Gemeinde,07540,07517,2,1719,Simten,"Pirmasens, Stadt"
1969,07/1969/0015,Gemeinde,07540,07340,"2,3,4",436,Simten,Obersimten
1969,07/1969/0015,Gemeinde,07434,07319,1,2441,Abenheim,"Worms, Stadt"
1969,07/1969/0015,Gemeinde,07434,07319,1,2020,Heppenheim a.d. Wiese,"Worms, Stadt"
1969,07/1969/0015,Gemeinde,07434,07319,1,480,Ibersheim,"Worms, Stadt"
1969,07/1969/0015,Gemeinde,07434,07319,1,4443,"Pfeddersheim, Stadt","Worms, Stadt"
1969,07/1969/0015,Gemeinde,07434,07319,1,2246,Rheindürkheim,"Worms, Stadt"
1969,07/1969/0015,Gemeinde,07434,07319,1,1126,Wies-Oppenheim,"Worms, Stadt"
1969,07/1969/0015,Gemeinde,07434,07319,2,158,Osthofen,"Worms, Stadt"
1969,07/1969/0015,Gemeinde,07434,07331,"2,3",5732,Osthofen,Osthofen
1969,07/1969/0015,Gemeinde,07434,07331,1,1310,Dalsheim,Flörsheim-Dalsheim
1969,07/1969/0015,Gemeinde,07434,07331,1,1313,Nieder-Flörsheim,Flörsheim-Dalsheim
1969,07/1969/0015,Gemeinde,07434,07331,1,963,Dittelsheim,Dittelsheim-Heßloch
1969,07/1969/0015,Gemeinde,07434,07331,1,937,Heßloch,Dittelsheim-Heßloch
1969,07/1969/0015,Gemeinde,07431,07331,1,268,Gau-Köngernheim,Gau-Odernheim
1969,07/1969/0015,Gemeinde,07434,07331,1,579,Kriegsheim,Monsheim
1969,07/1969/0015,Gemeinde,07431,07331,1,2892,Nieder-Saulheim,Saulheim
1969,07/1969/0015,Gemeinde,07431,07331,1,809,Ober-Saulheim,Saulheim
1969,07/1969/0015,Gemeinde,07431,07331,1,311,Schimsheim,Armsheim
1969,07/1969/0015,Gemeinde,07431,07331,1,499,Uffhofen,Flonheim
1969,07/1969/0015,Gemeinde,07532,07332,1,531,Albsheim a.d. Eis,Obrigheim (Pfalz)
1969,07/1969/0015,Gemeinde,07532,07332,1,672,Colgenstein-Heidesheim,Obrigheim (Pfalz)
1969,07/1969/0015,Gemeinde,07532,07332,1,308,Mühlheim a.d. Eis,Obrigheim (Pfalz)
1969,07/1969/0015,Gemeinde,07532,07332,1,1003,Obrigheim,Obrigheim (Pfalz)
1969,07/1969/0015,Gemeinde,07532,07338,1,3491,Bobenheim a. Rhein,Bobenheim-Roxheim
1969,07/1969/0015,Gemeinde,07532,07338,1,3732,Roxheim/Pfalz,Bobenheim-Roxheim
1969,07/1969/0015,Gemeinde,07535,07332,1,269,Rodenbach,Ebertsheim
1969,07/1969/0015,Gemeinde,07532,07332,1,601,Hertlingshausen,Carlsberg
1969,07/1969/0015,Gemeinde,07532,07332,1,749,Asselheim,"Grünstadt, Stadt"
1969,07/1969/0015,Gemeinde,07532,07332,1,834,Sausenheim,"Grünstadt, Stadt"
1969,07/1969/0015,Gemeinde,07539,07332,1,1056,Leistadt,"Bad Dürkheim, Stadt"
1969,07/1969/0015,Gemeinde,07539,07332,1,907,Hardenburg,"Bad Dürkheim, Stadt"
1969,07/1969/0015,Gemeinde,07541,07333,1,198,Cölln,Mannweiler-Cölln
1969,07/1969/0015,Gemeinde,07541,07333,1,312,Mannweiler,Mannweiler-Cölln
1969,07/1969/0015,Gemeinde,07541,07333,1,491,Hochstein,Winnweiler
1969,07/1969/0015,Gemeinde,07541,07333,1,99,Steingruben,Dielkirchen
1969,07/1969/0015,Gemeinde,07533,07334,1,1159,Niederlustadt,Lustadt
1969,07/1969/0015,Gemeinde,07533,07334,1,1620,Oberlustadt,Lustadt
1969,07/1969/0015,Gemeinde,07534,07335,1,2240,Alsenborn,Enkenbach-Alsenborn
1969,07/1969/0015,Gemeinde,07534,07335,1,3842,Enkenbach,Enkenbach-Alsenborn
1969,07/1969/0015,Gemeinde,07534,07335,1,483,Baalborn,Mehlingen
1969,07/1969/0015,Gemeinde,07534,07335,1,466,Heimkirchen,Niederkirchen
1969,07/1969/0015,Gemeinde,07534,07335,1,299,Morbach,Niederkirchen
1969,07/1969/0015,Gemeinde,07534,07335,1,383,Wörsbach,Niederkirchen
1969,07/1969/0015,Gemeinde,07534,07335,1,502,Katzenbach,Hütschenhausen
1969,07/1969/0015,Gemeinde,07534,07335,1,1118,Spesbach,Hütschenhausen
1969,07/1969/0015,Gemeinde,07534,07335,1,1971,Miesenbach,Ramstein-Miesenbach
1969,07/1969/0015,Gemeinde,07534,07335,1,5791,Ramstein,Ramstein-Miesenbach
1969,07/1969/0015,Gemeinde,07534,07335,1,1704,Steinwenden-Weltersbach,Steinwenden
1969,07/1969/0015,Gemeinde,07534,07335,1,647,Obermohr,Steinwenden
1969,07/1969/0015,Gemeinde,07534,07335,1,151,Obersulzbach,Sulzbachtal
1969,07/1969/0015,Gemeinde,07534,07335,1,271,Untersulzbach,Sulzbachtal
1969,07/1969/0015,Gemeinde,07534,07335,1,730,Reichenbach,Reichenbach-Steegen
1969,07/1969/0015,Gemeinde,07534,07335,1,428,Reichenbachsteegen,Reichenbach-Steegen
1969,07/1969/0015,Gemeinde,07534,07335,1,302,Reuschbach,Niedermohr
1969,07/1969/0015,Gemeinde,07534,07335,1,441,Schrollbach,Niedermohr
1969,07/1969/0015,Gemeinde,07534,07335,1,289,Sambach,Otterbach
1969,07/1969/0015,Gemeinde,07534,07335,1,1035,Vogelbach,Bruchmühlbach
1969,07/1969/0015,Gemeinde,07534,07336,1,99,Bettenhausen,Glan-Münchweiler
1969,07/1969/0015,Gemeinde,07534,07336,1,162,Matzenbach,Eisenbach-Matzenbach
1969,07/1969/0015,Gemeinde,07534,07336,1,595,Nanzdiezweiler,Nanzdietschweiler
1969,07/1969/0015,Gemeinde,07536,07336,1,141,Eisenbach,Eisenbach-Matzenbach
1969,07/1969/0015,Gemeinde,07536,07336,1,133,Berzweiler,Hefersweiler
1969,07/1969/0015,Gemeinde,07536,07336,1,365,Dietschweiler,Nanzdietschweiler
1969,07/1969/0015,Gemeinde,07536,07336,1,464,Nanzweiler,Nanzdietschweiler
1969,07/1969/0015,Gemeinde,07536,07336,1,442,Elschbach,Miesau
1969,07/1969/0015,Gemeinde,07536,07336,1,258,Eschenau,St. Julian
1969,07/1969/0015,Gemeinde,07536,07336,1,564,Gumbsweiler,St. Julian
1969,07/1969/0015,Gemeinde,07536,07336,1,198,Frutzweiler,Steinbach am Glan
1969,07/1969/0015,Gemeinde,07536,07336,1,814,Steinbach,Steinbach am Glan
1969,07/1969/0015,Gemeinde,07536,07336,1,353,Godelhausen,Theisbergstegen
1969,07/1969/0015,Gemeinde,07536,07336,1,199,Haschbach (Amtsgericht Waldmohr),Henschtal
1969,07/1969/0015,Gemeinde,07536,07336,1,263,Trahweiler,Henschtal
1969,07/1969/0015,Gemeinde,07536,07336,1,326,Kaulbach,Kreimbach-Kaulbach
1969,07/1969/0015,Gemeinde,07536,07336,1,620,Kreimbach,Kreimbach-Kaulbach
1969,07/1969/0015,Gemeinde,07536,07336,1,1412,Kübelberg,Schönenberg-Kübelberg
1969,07/1969/0015,Gemeinde,07536,07336,1,616,Sand,Schönenberg-Kübelberg
1969,07/1969/0015,Gemeinde,07536,07336,1,1815,Schönenberg,Schönenberg-Kübelberg
1969,07/1969/0015,Gemeinde,07536,07336,1,573,Schmittweiler (Amtsgericht Waldmohr),Schönenberg-Kübelberg
1969,07/1969/0015,Gemeinde,07536,07336,1,1082,Mühlbach a. Glan,Altenglan
1969,07/1969/0015,Gemeinde,07536,07336,1,347,Patersbach,Altenglan
1969,07/1969/0015,Gemeinde,07536,07336,1,489,Roßbach i.d. Pf.,"Wolfstein, Stadt"
1969,07/1969/0015,Gemeinde,07536,07336,1,89,Rudolphskirchen,Rathskirchen
1969,07/1969/0015,Gemeinde,07537,07337,1,1347,Niederhochstadt,Hochstadt (Pfalz)
1969,07/1969/0015,Gemeinde,07537,07337,1,706,Oberhochstadt,Hochstadt (Pfalz)
1969,07/1969/0015,Gemeinde,07531,07337,1,256,Appenhofen,Billigheim-Ingenheim
1969,07/1969/0015,Gemeinde,07531,07337,1,1385,Billigheim,Billigheim-Ingenheim
1969,07/1969/0015,Gemeinde,07531,07337,1,1475,Ingenheim,Billigheim-Ingenheim
1969,07/1969/0015,Gemeinde,07531,07337,1,438,Mühlhofen,Billigheim-Ingenheim
1969,07/1969/0015,Gemeinde,07531,07337,1,585,Heuchelheim,Heuchelheim-Klingen
1969,07/1969/0015,Gemeinde,07531,07337,1,380,Klingen,Heuchelheim-Klingen
1969,07/1969/0015,Gemeinde,07531,07337,1,596,Rechtenberg,Schweigen-Rechtenbach
1969,07/1969/0015,Gemeinde,07531,07337,1,590,Schweigen,Schweigen-Rechtenbach
1969,07/1969/0015,Gemeinde,07538,07338,1,531,Alsheim-Gronau,Rödersheim
1969,07/1969/0015,Gemeinde,07538,07338,1,826,Assenheim,Hochdorf-Assenheim
1969,07/1969/0015,Gemeinde,07538,07338,1,1186,Hochdorf,Hochdorf-Assenheim
1969,07/1969/0015,Gemeinde,07538,07338,1,3538,Böhl,Böhl-Iggelheim
1969,07/1969/0015,Gemeinde,07538,07338,1,4752,Iggelheim,Böhl-Iggelheim
1969,07/1969/0015,Gemeinde,07538,07338,1,2644,Dannstadt,Dannstadt-Schauernheim
1969,07/1969/0015,Gemeinde,07538,07338,1,966,Schauernheim,Dannstadt-Schauernheim
1969,07/1969/0015,Gemeinde,07538,07338,2,1424,Fußgönheim,Maxdorf
1969,07/1969/0015,Gemeinde,07538,07338,"2,3",1736,Fußgönheim,Fußgönheim
1969,07/1969/0015,Gemeinde,07542,07338,1,2269,Berghausen,Römerberg
1969,07/1969/0015,Gemeinde,07542,07338,1,2077,Heiligenstein,Römerberg
1969,07/1969/0015,Gemeinde,07542,07338,1,1923,Mechtersheim,Römerberg
1969,07/1969/0015,Gemeinde,07432,07339,1,965,Elsheim,Stadecken-Elsheim
1969,07/1969/0015,Gemeinde,07433,07339,1,1172,Stadecken,Stadecken-Elsheim
1969,07/1969/0015,Gemeinde,07540,07340,1,1413,Bruchweiler-Bärenbach,Wieslautern
1969,07/1969/0015,Gemeinde,07540,07340,1,1067,Bundenthal,Wieslautern
1969,07/1969/0015,Gemeinde,07540,07340,1,1734,Burgalben,Waldfischbach-Burgalben
1969,07/1969/0015,Gemeinde,07540,07340,1,4292,Waldfischbach,Waldfischbach-Burgalben
1969,07/1969/0015,Gemeinde,07540,07340,1,315,Harsberg,Weselberg
1969,07/1969/0015,Gemeinde,07540,07340,1,488,Zeselberg,Weselberg
1969,07/1969/0015,Gemeinde,07540,07340,1,2769,Thaleischweiler,Thaleischweiler-Fröschen
1969,07/1969/0015,Gemeinde,07540,07340,1,1009,Thalfröschen,Thaleischweiler-Fröschen
1969,07/1969/0015,Gemeinde,07540,07341,1,700,Höhmühlbach,Rieschweiler-Mühlbach
1969,07/1969/0015,Gemeinde,07543,07341,1,1410,Rieschweiler,Rieschweiler-Mühlbach
1969,07/1969/0015,Gemeinde,07543,07341,1,463,Hengstbach,Mittelbach
1969,07/1969/0015,Gemeinde,07543,07341,1,144,Niederhausen,Winterbach (Pfalz)
1969,07/1969/0015,Gemeinde,07543,07341,1,282,Winterbach,Winterbach (Pfalz)
1969,07/1969/0015,Gemeinde,07543,07341,1,937,Stambach,Contwig
1969,08/1969/0001,Gemeinde,08145,08131,2,6,Untergröningen,Pommertsweiler
1969,08/1969/0003,Gemeinde,08145,08149,2,144,Pfahlbronn,"Welzheim, Stadt"
1969,08/1969/0004,Gemeinde,08342,08234,2,8,Waldprechtsweier,Malsch
1969,08/1969/0005,Gemeinde,08446,08336,2,52,"Tuttlingen, Stadt","Singen (Hohentwiel), Stadt"
1969,08/1969/0009,Gemeinde,08443,08345,2,16,Selgetsweiler,Herdwangen
1969,08/1969/0010,Gemeinde,08345,08443,2,30,Burgweiler,Ostrach
1969,08/1969/0013,Gemeinde,08439,08447,2,12,Waldburg,Amtzell
1969,08/1969/0013,Gemeinde,08439,08447,2,17,Bodnegg,Amtzell
1969,08/1969/0013,Gemeinde,08447,08439,2,14,Amtzell,Waldburg
1969,08/1969/0016,Gemeinde,08443,08442,1,29,Burgau,Dürmentingen
1969,08/1969/0017,Gemeinde,08443,08442,2,7,Langenenslingen,Emerfeld
1969,09/1969/0007,Gemeinde,09136,09140,2,17,Bergkirchen,Geiselbullach
1969,09/1969/0012,Gemeinde,09347,09417,2,153,Lengenfeld b. Groschlattengrün,"Marktredwitz, Stadt"
1969,09/1969/0012,Gemeinde,09347,09417,2,5,"Waldershof, Stadt","Marktredwitz, Stadt"
1969,09/1969/0016,Gemeinde,09435,09436,2,74,Weppersdorf,Adelsdorf
1969,09/1969/0025,Gemeinde,09142,09113,1,330,Friedrichshofen,"Ingolstadt, Stadt"
1970,01/1970/0007,Gemeinde,01139,01144,1,4602,Friedrichsgabe,"Norderstedt, Stadt"
1970,01/1970/0007,Gemeinde,01139,01144,1,12875,Garstedt,"Norderstedt, Stadt"
1970,01/1970/0007,Gemeinde,01146,01144,1,3055,Glashütte,"Norderstedt, Stadt"
1970,01/1970/0007,Gemeinde,01146,01144,1,10544,Harksheide,"Norderstedt, Stadt"
1970,01/1970/0013,Gemeinde,01145,01147,2,1,Büttel,"Brunsbüttel, Stadt"
1970,03/1970/0026,Gemeinde,03736,03733,2,52,Sehlde,Neuwallmoden
1970,05/1970/0001,Gemeinde,05934,05213,1,6087,Altendorf,"Essen, Stadt"
1970,05/1970/0002,Gemeinde,05135,05134,1,7729,Osterath,"Meerbusch, Stadt"
1970,05/1970/0002,Gemeinde,05135,05114,1,2,Vorst,"Krefeld, Stadt"
1970,05/1970/0002,Gemeinde,05135,05114,1,859,Willich,"Krefeld, Stadt"
1970,05/1970/0002,Gemeinde,05135,05134,1,331,Ilverich,"Meerbusch, Stadt"
1970,05/1970/0002,Gemeinde,05135,05134,1,493,Langst-Kierst,"Meerbusch, Stadt"
1970,05/1970/0002,Gemeinde,05135,05134,1,5946,Lank-Latum,"Meerbusch, Stadt"
1970,05/1970/0002,Gemeinde,05135,05134,1,679,Nierst,"Meerbusch, Stadt"
1970,05/1970/0002,Gemeinde,05135,05134,1,927,Ossum-Bösinghoven,"Meerbusch, Stadt"
1970,05/1970/0002,Gemeinde,05135,05134,1,1351,Strümp,"Meerbusch, Stadt"
1970,05/1970/0004,Gemeinde,05934,05124,1,404,Haßlinghausen,"Wuppertal, Stadt"
